EmpID,Age,AgeGroup,Attrition,Department,DistanceFromHome,Education,EducationField,Gender,JobRole,JobSatisfaction,MonthlyIncome,SalarySlab,NumCompaniesWorked,OverTime,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,AttritionRate
1212,25,18-25,No,Sales,29,4,Technical Degree,Female,Sales Executive,3,1552,Upto 5k,6,No,39,4,11,
1213,40,36-45,No,Research & Development,6,2,Marketing,Female,Research Director,1,13188,10k-15k,2,No,29,18,0,
1214,53,46-55,No,Sales,17,1,Life Sciences,Male,Sales Executive,1,2946,Upto 5k,6,Yes,6,7,12,
1215,49,46-55,No,Research & Development,18,1,Human Resources,Male,Research Scientist,3,6304,5k-10k,7,Yes,9,27,0,
1216,39,36-45,Yes,Human Resources,17,1,Technical Degree,Female,Human Resources,1,2992,Upto 5k,3,Yes,29,14,10,
1217,36,36-45,No,Sales,16,3,Medical,Female,Sales Executive,2,12833,10k-15k,1,Yes,1,1,18,
1218,40,36-45,No,Research & Development,15,4,Other,Female,Laboratory Technician,3,18422,15k+,7,Yes,13,7,17,
1219,30,26-35,No,Sales,27,4,Marketing,Female,Sales Representative,4,7565,5k-10k,6,Yes,5,22,18,
1220,33,26-35,Yes,Sales,2,3,Technical Degree,Female,Manager,4,5529,5k-10k,1,No,21,30,18,
1221,25,18-25,No,Sales,22,4,Life Sciences,Female,Sales Executive,1,2657,Upto 5k,0,No,37,15,17,
1222,54,46-55,Yes,Human Resources,8,1,Marketing,Male,Human Resources,1,9832,5k-10k,4,Yes,37,19,15,
1223,51,46-55,No,Research & Development,3,2,Technical Degree,Female,Research Director,1,17148,15k+,6,No,38,35,9,
1224,42,36-45,No,Sales,10,1,Technical Degree,Female,Sales Representative,3,4262,Upto 5k,3,Yes,11,9,13,
1225,50,46-55,No,Sales,4,5,Technical Degree,Male,Sales Executive,1,10473,10k-15k,4,Yes,27,8,0,
1226,21,18-25,No,Sales,18,2,Life Sciences,Male,Sales Representative,4,17894,15k+,0,Yes,1,29,8,
1227,23,18-25,No,Sales,25,5,Human Resources,Female,Manager,2,8707,5k-10k,1,Yes,28,1,17,
1228,60,55+,No,Human Resources,28,1,Human Resources,Female,Manager,3,17653,15k+,4,Yes,10,1,14,
1229,50,46-55,No,Research & Development,17,3,Technical Degree,Male,Research Director,2,8639,5k-10k,0,Yes,16,34,1,
1230,38,36-45,No,Research & Development,6,2,Technical Degree,Male,Manufacturing Director,3,16508,15k+,9,No,5,5,5,
1231,55,46-55,No,Human Resources,14,5,Human Resources,Male,Manager,4,9860,5k-10k,6,No,40,3,8,
1232,40,36-45,No,Sales,26,1,Human Resources,Female,Manager,1,8514,5k-10k,5,No,2,7,17,
1233,29,26-35,No,Human Resources,26,5,Human Resources,Male,Human Resources,3,16974,15k+,6,No,6,18,18,
1234,29,26-35,Yes,Human Resources,20,4,Other,Female,Manager,4,10596,10k-15k,6,Yes,16,39,13,
1235,46,46-55,Yes,Sales,15,1,Medical,Female,Sales Representative,1,17767,15k+,6,Yes,10,19,18,
1236,44,36-45,No,Sales,1,5,Human Resources,Male,Manager,3,10018,10k-15k,8,No,34,32,7,
1237,45,36-45,No,Human Resources,5,5,Technical Degree,Male,Human Resources,4,5504,5k-10k,0,Yes,5,16,2,
1238,55,46-55,No,Sales,20,2,Medical,Female,Sales Executive,1,9135,5k-10k,3,Yes,30,22,0,
1239,33,26-35,No,Research & Development,17,1,Technical Degree,Female,Laboratory Technician,1,2434,Upto 5k,2,No,17,16,15,
1240,25,18-25,No,Sales,2,2,Other,Female,Sales Representative,3,4190,Upto 5k,0,No,25,4,15,
1241,22,18-25,No,Human Resources,20,5,Human Resources,Male,Manager,1,17901,15k+,6,No,35,8,3,
1242,46,46-55,No,Research & Development,4,2,Marketing,Male,Research Scientist,4,9875,5k-10k,6,No,34,26,17,
1243,55,46-55,No,Human Resources,10,5,Technical Degree,Female,Human Resources,1,13970,10k-15k,5,No,37,16,10,
1244,25,18-25,Yes,Human Resources,20,2,Life Sciences,Female,Human Resources,3,5067,5k-10k,3,No,2,22,3,
1245,23,18-25,Yes,Sales,20,5,Human Resources,Female,Sales Representative,2,14843,10k-15k,6,No,15,3,4,
1246,55,46-55,No,Sales,2,4,Technical Degree,Male,Manager,1,9516,5k-10k,0,No,8,19,16,
1247,29,26-35,No,Human Resources,13,3,Other,Female,Manager,4,2538,Upto 5k,7,No,3,18,13,
1248,18,18-25,No,Research & Development,12,4,Technical Degree,Female,Laboratory Technician,1,11182,10k-15k,9,No,19,20,7,
1249,56,55+,Yes,Sales,28,3,Marketing,Female,Manager,4,1946,Upto 5k,2,Yes,26,21,9,
1250,43,36-45,No,Sales,8,1,Life Sciences,Female,Sales Executive,2,11944,10k-15k,2,Yes,11,9,9,
1251,45,36-45,No,Sales,5,3,Human Resources,Male,Sales Representative,4,16675,15k+,0,Yes,5,11,8,
1252,23,18-25,No,Human Resources,9,5,Human Resources,Female,Human Resources,1,13206,10k-15k,0,Yes,6,30,18,
1253,48,46-55,Yes,Human Resources,28,1,Medical,Female,Manager,4,17204,15k+,0,No,28,8,13,
1254,58,55+,Yes,Research & Development,4,2,Life Sciences,Male,Laboratory Technician,3,14926,10k-15k,3,No,21,4,13,
1255,42,36-45,No,Research & Development,12,2,Marketing,Female,Research Director,2,18442,15k+,4,Yes,7,3,7,
1256,34,26-35,Yes,Human Resources,22,4,Marketing,Female,Manager,3,12862,10k-15k,4,No,21,9,6,
1257,26,26-35,No,Sales,15,3,Human Resources,Female,Sales Executive,1,7342,5k-10k,7,No,25,9,7,
1258,59,55+,No,Human Resources,7,5,Human Resources,Female,Manager,2,6451,5k-10k,1,No,22,0,17,
1259,56,55+,No,Sales,9,3,Other,Male,Sales Executive,1,13682,10k-15k,6,Yes,20,15,16,
1260,57,55+,No,Sales,29,3,Life Sciences,Male,Sales Representative,1,8518,5k-10k,8,Yes,25,21,15,
1261,50,46-55,No,Human Resources,6,3,Marketing,Female,Manager,3,3194,Upto 5k,4,No,27,3,17,
1262,41,36-45,No,Sales,7,4,Other,Male,Manager,1,3161,Upto 5k,5,Yes,38,7,4,
1263,50,46-55,No,Human Resources,24,4,Human Resources,Female,Manager,2,17793,15k+,9,Yes,19,16,15,
1264,48,46-55,No,Human Resources,22,2,Marketing,Female,Human Resources,2,4429,Upto 5k,0,Yes,38,17,12,
1265,29,26-35,No,Human Resources,27,5,Other,Male,Manager,4,9775,5k-10k,2,Yes,15,8,3,
1266,59,55+,Yes,Sales,27,2,Human Resources,Male,Sales Executive,2,19012,15k+,8,Yes,36,31,6,
1267,25,18-25,Yes,Sales,8,2,Life Sciences,Male,Sales Executive,1,2467,Upto 5k,8,No,29,7,12,
1268,19,18-25,No,Sales,28,5,Other,Female,Sales Executive,4,17643,15k+,1,Yes,35,5,9,
1269,42,36-45,Yes,Sales,24,2,Human Resources,Female,Sales Representative,3,4045,Upto 5k,3,Yes,37,18,1,
1270,44,36-45,No,Research & Development,10,4,Human Resources,Female,Healthcare Representative,1,19033,15k+,0,Yes,12,1,14,
1271,18,18-25,No,Research & Development,24,5,Technical Degree,Female,Laboratory Technician,1,13126,10k-15k,5,Yes,2,17,13,
1272,45,36-45,Yes,Human Resources,29,4,Marketing,Female,Manager,1,9803,5k-10k,1,Yes,18,0,14,
1273,24,18-25,No,Human Resources,19,3,Human Resources,Female,Manager,1,14068,10k-15k,8,Yes,23,35,6,
1274,53,46-55,No,Research & Development,13,5,Other,Female,Manufacturing Director,2,7629,5k-10k,6,No,0,18,7,
1275,53,46-55,No,Human Resources,19,1,Technical Degree,Female,Manager,1,19200,15k+,5,Yes,23,33,13,
1276,47,46-55,No,Sales,13,1,Other,Male,Sales Representative,2,3540,Upto 5k,0,Yes,8,27,11,
1277,54,46-55,No,Research & Development,10,1,Human Resources,Male,Research Director,3,19319,15k+,2,Yes,29,11,10,
1278,25,18-25,No,Human Resources,23,1,Other,Male,Manager,4,16091,15k+,4,No,38,11,2,
1279,59,55+,No,Sales,20,5,Technical Degree,Male,Manager,4,19069,15k+,4,Yes,10,9,15,
1280,55,46-55,Yes,Research & Development,23,3,Other,Female,Research Director,3,3439,Upto 5k,2,Yes,35,22,9,
1281,20,18-25,No,Research & Development,5,1,Human Resources,Male,Manufacturing Director,2,11451,10k-15k,5,No,0,27,0,
1282,22,18-25,No,Human Resources,29,3,Technical Degree,Female,Human Resources,1,14084,10k-15k,7,Yes,13,8,8,
1283,50,46-55,No,Research & Development,29,3,Life Sciences,Male,Laboratory Technician,1,6339,5k-10k,7,Yes,10,16,14,
1284,26,26-35,No,Sales,18,3,Life Sciences,Female,Sales Executive,1,14752,10k-15k,0,No,35,3,2,
1285,41,36-45,Yes,Sales,15,1,Other,Male,Manager,3,1033,Upto 5k,2,No,5,2,11,
1286,21,18-25,Yes,Sales,2,4,Life Sciences,Female,Sales Representative,3,19661,15k+,0,Yes,30,8,2,
1287,53,46-55,No,Human Resources,21,2,Human Resources,Female,Manager,4,11722,10k-15k,9,Yes,26,18,4,
1288,35,26-35,No,Human Resources,24,1,Human Resources,Male,Manager,4,16473,15k+,3,No,34,5,6,
1289,20,18-25,Yes,Human Resources,12,5,Other,Female,Human Resources,2,9448,5k-10k,2,Yes,29,18,6,
1290,46,46-55,No,Human Resources,27,2,Marketing,Male,Manager,4,9389,5k-10k,8,Yes,25,17,17,
1291,45,36-45,No,Research & Development,8,3,Marketing,Male,Research Scientist,3,15673,15k+,2,No,14,12,9,
1292,52,46-55,No,Research & Development,15,4,Marketing,Male,Laboratory Technician,4,2554,Upto 5k,5,No,39,21,11,
1293,43,36-45,No,Sales,24,1,Human Resources,Male,Sales Representative,3,6225,5k-10k,5,Yes,2,13,9,
1294,60,55+,Yes,Human Resources,3,1,Technical Degree,Female,Human Resources,1,4333,Upto 5k,9,Yes,9,14,9,
1295,42,36-45,Yes,Human Resources,1,4,Other,Female,Manager,2,2768,Upto 5k,5,No,5,11,0,
1296,26,26-35,No,Sales,26,5,Marketing,Male,Manager,1,6971,5k-10k,2,No,3,5,10,
1297,31,26-35,No,Sales,21,5,Marketing,Female,Sales Representative,3,6999,5k-10k,0,No,18,2,15,
1298,30,26-35,No,Sales,2,3,Other,Female,Sales Representative,1,5231,5k-10k,3,Yes,3,0,12,
1299,31,26-35,No,Research & Development,29,5,Life Sciences,Male,Research Director,3,10963,10k-15k,5,Yes,2,0,13,
1300,57,55+,Yes,Sales,10,5,Life Sciences,Male,Manager,3,10313,10k-15k,9,Yes,34,4,11,
1301,54,46-55,Yes,Sales,13,1,Life Sciences,Male,Sales Representative,4,12156,10k-15k,7,Yes,1,9,18,
1302,21,18-25,No,Research & Development,15,4,Marketing,Male,Research Director,2,3414,Upto 5k,7,No,8,13,6,
1303,37,36-45,Yes,Human Resources,13,4,Technical Degree,Female,Manager,2,13286,10k-15k,5,No,0,13,5,
1304,18,18-25,Yes,Human Resources,13,3,Marketing,Male,Manager,4,3388,Upto 5k,2,No,6,29,17,
1305,55,46-55,Yes,Research & Development,19,2,Medical,Male,Laboratory Technician,3,3003,Upto 5k,5,Yes,4,0,1,
1306,59,55+,No,Human Resources,1,5,Human Resources,Female,Human Resources,3,14820,10k-15k,3,Yes,9,2,2,
1307,46,46-55,No,Research & Development,1,3,Other,Female,Manufacturing Director,4,8207,5k-10k,5,No,20,8,5,
1308,55,46-55,Yes,Sales,2,2,Medical,Female,Sales Executive,2,14877,10k-15k,0,Yes,29,19,11,
1309,22,18-25,No,Human Resources,29,1,Other,Male,Human Resources,1,9383,5k-10k,7,Yes,5,22,5,
1310,53,46-55,Yes,Sales,23,2,Life Sciences,Male,Manager,1,1200,Upto 5k,5,Yes,33,11,15,
1311,41,36-45,No,Human Resources,25,1,Human Resources,Female,Human Resources,2,19531,15k+,8,No,21,6,17,
1312,55,46-55,No,Sales,23,4,Medical,Male,Manager,4,11254,10k-15k,8,Yes,3,21,7,
1313,56,55+,No,Research & Development,13,5,Medical,Female,Research Director,2,8076,5k-10k,8,No,21,4,1,
1314,50,46-55,No,Human Resources,16,2,Life Sciences,Male,Human Resources,2,5525,5k-10k,8,Yes,39,10,17,
1315,32,26-35,Yes,Sales,3,3,Marketing,Female,Manager,3,5432,5k-10k,3,Yes,33,7,2,
1316,54,46-55,No,Research & Development,24,1,Medical,Male,Healthcare Representative,2,7431,5k-10k,0,No,9,0,4,
1317,46,46-55,No,Sales,5,1,Medical,Female,Manager,2,17319,15k+,0,Yes,32,5,13,
1318,44,36-45,No,Research & Development,22,1,Marketing,Male,Research Scientist,4,9305,5k-10k,7,No,22,25,18,
1319,52,46-55,No,Sales,22,1,Other,Male,Manager,1,8348,5k-10k,6,Yes,30,8,12,
1320,28,26-35,Yes,Human Resources,26,1,Marketing,Male,Human Resources,3,18396,15k+,1,No,25,10,4,
1321,30,26-35,No,Human Resources,17,1,Marketing,Female,Human Resources,3,4883,Upto 5k,6,No,29,2,12,
1322,43,36-45,No,Sales,26,4,Marketing,Female,Manager,1,6012,5k-10k,4,No,16,5,1,
1323,43,36-45,No,Research & Development,7,2,Human Resources,Female,Manufacturing Director,3,7433,5k-10k,0,No,38,19,5,
1324,26,26-35,Yes,Research & Development,29,1,Life Sciences,Female,Laboratory Technician,2,6535,5k-10k,4,Yes,26,8,10,
1325,35,26-35,No,Human Resources,28,5,Other,Male,Manager,4,5957,5k-10k,9,Yes,39,6,4,
1326,37,36-45,No,Human Resources,13,3,Medical,Male,Human Resources,3,3773,Upto 5k,3,Yes,18,29,5,
1327,41,36-45,No,Research & Development,9,2,Life Sciences,Male,Research Scientist,1,18420,15k+,1,No,33,15,12,
1328,35,26-35,No,Sales,13,5,Other,Female,Sales Representative,4,13117,10k-15k,5,No,25,29,8,
1329,30,26-35,No,Human Resources,19,4,Marketing,Female,Manager,4,12812,10k-15k,9,No,4,15,6,
1330,23,18-25,No,Research & Development,1,5,Other,Male,Laboratory Technician,3,6802,5k-10k,9,No,32,5,10,
1331,56,55+,No,Sales,12,5,Technical Degree,Female,Sales Representative,3,5672,5k-10k,7,Yes,7,15,0,
1332,26,26-35,No,Research & Development,19,1,Marketing,Male,Healthcare Representative,4,8851,5k-10k,1,No,3,16,17,
1333,33,26-35,No,Human Resources,10,3,Marketing,Male,Human Resources,1,6158,5k-10k,7,No,14,26,7,
1334,19,18-25,No,Sales,24,1,Technical Degree,Female,Manager,2,1982,Upto 5k,2,Yes,5,23,17,
1335,53,46-55,Yes,Research & Development,12,3,Other,Male,Research Scientist,4,10202,10k-15k,8,No,16,17,15,
1336,49,46-55,No,Sales,27,1,Other,Female,Sales Executive,3,7356,5k-10k,2,Yes,28,10,14,
1337,45,36-45,No,Sales,7,4,Life Sciences,Male,Manager,3,14117,10k-15k,0,Yes,40,20,4,
1338,22,18-25,No,Research & Development,17,1,Life Sciences,Male,Research Director,2,1805,Upto 5k,7,Yes,8,4,9,
1339,47,46-55,No,Sales,20,3,Medical,Male,Sales Representative,2,7385,5k-10k,6,Yes,31,7,1,
1340,30,26-35,No,Sales,23,2,Human Resources,Female,Sales Executive,2,13389,10k-15k,0,Yes,36,39,15,
1341,26,26-35,No,Sales,29,2,Medical,Male,Sales Representative,2,13239,10k-15k,2,No,14,39,6,
1342,18,18-25,No,Human Resources,23,2,Marketing,Male,Human Resources,2,10415,10k-15k,3,No,27,5,16,
1343,48,46-55,No,Research & Development,18,4,Life Sciences,Male,Research Scientist,4,14012,10k-15k,9,No,7,5,5,
1344,20,18-25,No,Sales,5,4,Life Sciences,Female,Sales Representative,2,4233,Upto 5k,8,Yes,5,0,13,
1345,52,46-55,No,Human Resources,11,4,Marketing,Male,Manager,2,9463,5k-10k,3,Yes,9,9,5,
1346,58,55+,No,Human Resources,5,3,Human Resources,Male,Human Resources,2,4477,Upto 5k,2,No,25,3,12,
1347,39,36-45,No,Sales,29,4,Medical,Female,Manager,2,7916,5k-10k,1,Yes,34,3,8,
1348,35,26-35,Yes,Research & Development,22,3,Medical,Female,Manufacturing Director,1,4425,Upto 5k,8,No,9,0,2,
1349,29,26-35,No,Sales,10,4,Medical,Female,Sales Representative,3,14149,10k-15k,6,Yes,20,3,15,
1350,38,36-45,Yes,Sales,6,1,Marketing,Male,Sales Representative,4,9238,5k-10k,4,Yes,4,36,10,
1351,35,26-35,No,Research & Development,3,5,Other,Female,Manufacturing Director,2,1554,Upto 5k,9,No,28,35,15,
1352,21,18-25,No,Research & Development,1,3,Medical,Female,Laboratory Technician,2,16635,15k+,0,Yes,39,0,3,
1353,60,55+,Yes,Sales,7,5,Medical,Female,Manager,4,3942,Upto 5k,7,No,25,2,18,
1354,31,26-35,No,Human Resources,29,4,Medical,Male,Manager,2,3431,Upto 5k,2,No,24,1,14,
1355,51,46-55,No,Research & Development,18,4,Marketing,Male,Research Director,2,18523,15k+,9,No,12,7,2,
1356,39,36-45,Yes,Human Resources,17,5,Other,Female,Manager,2,11117,10k-15k,3,Yes,9,2,5,
1357,22,18-25,No,Sales,16,4,Marketing,Female,Manager,4,12533,10k-15k,4,No,0,1,0,
1358,53,46-55,No,Sales,18,4,Technical Degree,Female,Sales Representative,3,16213,15k+,9,No,37,25,9,
1359,30,26-35,No,Sales,2,3,Marketing,Male,Sales Representative,1,13637,10k-15k,6,Yes,22,20,7,
1360,20,18-25,No,Research & Development,20,2,Technical Degree,Female,Laboratory Technician,1,13652,10k-15k,1,No,8,17,12,
1361,31,26-35,No,Sales,24,1,Medical,Female,Sales Representative,3,2623,Upto 5k,1,Yes,33,10,14,
1362,45,36-45,No,Research & Development,28,3,Human Resources,Female,Laboratory Technician,3,10820,10k-15k,9,No,22,15,13,
1363,33,26-35,No,Human Resources,28,3,Other,Male,Manager,3,10782,10k-15k,4,Yes,19,21,3,
1364,56,55+,No,Research & Development,23,3,Marketing,Female,Research Director,3,9014,5k-10k,3,No,26,16,0,
1365,27,26-35,No,Human Resources,17,4,Medical,Female,Human Resources,2,8357,5k-10k,9,No,6,3,5,
1366,54,46-55,Yes,Sales,6,1,Technical Degree,Male,Sales Executive,4,15599,15k+,5,No,33,8,6,
1367,41,36-45,No,Research & Development,5,2,Life Sciences,Male,Manufacturing Director,1,12032,10k-15k,0,No,17,30,13,
1368,22,18-25,No,Research & Development,2,1,Medical,Female,Manufacturing Director,1,5862,5k-10k,2,Yes,13,29,10,
1369,51,46-55,No,Research & Development,11,4,Life Sciences,Female,Healthcare Representative,1,13832,10k-15k,9,Yes,4,12,11,
1370,30,26-35,No,Human Resources,8,1,Life Sciences,Male,Manager,3,9499,5k-10k,0,Yes,18,11,6,
1371,60,55+,No,Research & Development,7,3,Technical Degree,Female,Laboratory Technician,2,5447,5k-10k,4,No,13,2,0,
1372,60,55+,No,Research & Development,24,4,Human Resources,Male,Laboratory Technician,1,15770,15k+,8,No,9,36,8,
1373,21,18-25,No,Research & Development,16,4,Marketing,Male,Research Director,4,6013,5k-10k,4,Yes,2,5,6,
1374,27,26-35,No,Research & Development,27,3,Life Sciences,Male,Research Scientist,2,8483,5k-10k,8,No,27,25,10,
1375,39,36-45,Yes,Sales,17,2,Human Resources,Male,Sales Representative,1,6225,5k-10k,2,Yes,8,12,12,
1376,31,26-35,No,Human Resources,8,2,Marketing,Female,Human Resources,4,7698,5k-10k,7,Yes,7,0,14,
1377,46,46-55,No,Research & Development,20,5,Marketing,Female,Research Scientist,2,14987,10k-15k,0,Yes,17,9,6,
1378,29,26-35,No,Sales,9,4,Medical,Male,Sales Executive,1,8563,5k-10k,3,No,8,2,4,
1379,47,46-55,No,Human Resources,26,1,Life Sciences,Female,Manager,2,3231,Upto 5k,2,Yes,18,3,11,
1380,44,36-45,No,Sales,25,1,Technical Degree,Female,Sales Representative,3,9485,5k-10k,4,No,6,34,5,
1381,42,36-45,No,Research & Development,18,4,Medical,Female,Research Scientist,2,12788,10k-15k,5,Yes,11,9,10,
1382,55,46-55,No,Human Resources,18,3,Other,Female,Human Resources,2,12247,10k-15k,3,No,15,24,6,
1383,22,18-25,Yes,Research & Development,3,1,Life Sciences,Female,Research Director,1,7104,5k-10k,3,No,35,6,1,
1384,47,46-55,No,Human Resources,2,2,Human Resources,Male,Human Resources,3,2621,Upto 5k,1,No,22,11,10,
1385,49,46-55,No,Human Resources,29,4,Technical Degree,Female,Human Resources,2,4343,Upto 5k,3,No,11,10,0,
1386,27,26-35,No,Research & Development,13,3,Other,Female,Healthcare Representative,4,5729,5k-10k,3,Yes,0,7,6,
1387,36,36-45,No,Sales,27,1,Marketing,Female,Sales Representative,3,10897,10k-15k,0,No,29,1,5,
1388,57,55+,No,Sales,3,5,Marketing,Male,Sales Representative,4,13370,10k-15k,7,No,39,11,12,
1389,28,26-35,No,Research & Development,6,4,Technical Degree,Female,Laboratory Technician,3,11372,10k-15k,2,Yes,22,26,4,
1390,23,18-25,No,Sales,5,5,Medical,Male,Sales Representative,3,14086,10k-15k,9,Yes,9,22,9,
1391,38,36-45,Yes,Sales,19,3,Marketing,Female,Sales Executive,2,14451,10k-15k,6,Yes,29,9,13,
1392,36,36-45,No,Sales,3,3,Other,Female,Manager,1,6894,5k-10k,8,No,6,2,6,
1393,32,26-35,Yes,Human Resources,19,5,Medical,Male,Human Resources,1,18639,15k+,1,Yes,9,2,5,
1394,36,36-45,No,Sales,18,2,Technical Degree,Female,Sales Representative,4,17756,15k+,6,No,0,6,18,
1395,38,36-45,No,Sales,13,3,Marketing,Male,Manager,1,9589,5k-10k,0,No,11,35,16,
1396,58,55+,No,Research & Development,11,5,Marketing,Female,Manufacturing Director,4,18184,15k+,4,No,19,7,13,
1397,31,26-35,Yes,Human Resources,5,4,Medical,Male,Human Resources,1,10705,10k-15k,3,Yes,1,11,2,
1398,28,26-35,Yes,Sales,4,3,Other,Female,Sales Representative,1,9288,5k-10k,1,No,39,28,4,
1399,57,55+,No,Research & Development,4,2,Human Resources,Male,Research Director,1,10099,10k-15k,8,Yes,3,14,13,
1400,19,18-25,Yes,Research & Development,12,2,Other,Male,Manufacturing Director,3,6508,5k-10k,3,No,12,0,0,
1401,38,36-45,No,Research & Development,17,2,Human Resources,Male,Research Scientist,3,6880,5k-10k,8,Yes,26,17,5,
1402,21,18-25,No,Human Resources,14,2,Technical Degree,Female,Human Resources,2,15781,15k+,3,Yes,35,13,16,
1403,31,26-35,No,Human Resources,24,1,Human Resources,Female,Manager,1,8028,5k-10k,8,No,11,25,14,
1404,45,36-45,No,Sales,4,1,Life Sciences,Male,Sales Executive,2,19092,15k+,8,Yes,12,14,4,
1405,52,46-55,No,Sales,6,4,Other,Male,Manager,4,17649,15k+,5,Yes,25,14,15,
1406,59,55+,No,Research & Development,24,3,Human Resources,Male,Research Scientist,1,2423,Upto 5k,8,Yes,17,15,2,
1407,47,46-55,Yes,Human Resources,17,1,Marketing,Female,Human Resources,2,15568,15k+,8,No,22,26,5,
1408,27,26-35,No,Human Resources,27,4,Human Resources,Female,Human Resources,2,13805,10k-15k,9,No,36,6,4,
1409,31,26-35,No,Research & Development,19,2,Marketing,Female,Manufacturing Director,2,11094,10k-15k,9,No,27,39,0,
1410,26,26-35,Yes,Research & Development,9,4,Medical,Female,Healthcare Representative,4,19983,15k+,9,No,4,28,18,
1411,49,46-55,Yes,Human Resources,26,5,Technical Degree,Female,Manager,4,1707,Upto 5k,4,No,39,35,9,
1412,22,18-25,No,Research & Development,26,5,Marketing,Male,Healthcare Representative,4,17680,15k+,7,Yes,18,12,16,
1413,31,26-35,No,Human Resources,18,1,Technical Degree,Female,Manager,1,14063,10k-15k,4,No,20,0,5,
1414,18,18-25,Yes,Human Resources,29,1,Medical,Female,Manager,2,11704,10k-15k,7,Yes,25,10,9,
1415,19,18-25,No,Human Resources,27,3,Marketing,Male,Human Resources,2,18837,15k+,0,Yes,2,11,15,
1416,53,46-55,No,Research & Development,16,3,Other,Male,Research Director,3,8764,5k-10k,6,Yes,0,9,14,
1417,21,18-25,Yes,Research & Development,12,4,Other,Female,Research Scientist,1,1020,Upto 5k,9,No,13,1,11,
1418,24,18-25,No,Research & Development,7,4,Human Resources,Female,Healthcare Representative,4,19283,15k+,7,Yes,32,16,0,
1419,51,46-55,No,Human Resources,21,1,Life Sciences,Male,Human Resources,2,16469,15k+,6,No,7,3,7,
1420,37,36-45,No,Research & Development,2,4,Technical Degree,Female,Healthcare Representative,3,9259,5k-10k,6,No,23,8,9,
1421,27,26-35,No,Sales,12,5,Human Resources,Female,Sales Representative,4,5130,5k-10k,2,No,27,7,5,
1422,56,55+,Yes,Sales,21,3,Technical Degree,Male,Sales Executive,3,1259,Upto 5k,7,No,30,21,9,
1423,38,36-45,No,Human Resources,14,3,Medical,Male,Manager,2,13201,10k-15k,8,Yes,20,0,15,
1424,36,36-45,No,Sales,6,5,Life Sciences,Male,Sales Executive,2,11912,10k-15k,6,Yes,11,5,2,
1425,33,26-35,No,Human Resources,16,2,Technical Degree,Female,Manager,2,5691,5k-10k,9,No,35,20,10,
1426,28,26-35,No,Human Resources,6,3,Medical,Female,Manager,1,6929,5k-10k,6,Yes,32,20,15,
1427,23,18-25,Yes,Research & Development,2,5,Other,Male,Research Director,3,15700,15k+,4,Yes,16,4,14,
1428,48,46-55,No,Research & Development,12,2,Marketing,Female,Healthcare Representative,3,8547,5k-10k,1,No,7,22,18,
1429,47,46-55,No,Research & Development,29,5,Medical,Male,Research Director,3,7535,5k-10k,3,No,32,16,0,
1430,25,18-25,No,Sales,28,1,Other,Male,Sales Executive,2,18362,15k+,8,Yes,27,2,16,
1431,52,46-55,Yes,Research & Development,26,2,Technical Degree,Female,Research Director,2,6737,5k-10k,0,No,35,27,5,
1432,38,36-45,No,Research & Development,10,4,Marketing,Male,Research Scientist,3,6948,5k-10k,3,No,32,3,3,
1433,40,36-45,No,Human Resources,9,4,Technical Degree,Male,Human Resources,4,14921,10k-15k,7,No,10,30,12,
1434,37,36-45,No,Human Resources,5,5,Human Resources,Female,Human Resources,4,8355,5k-10k,6,No,21,3,18,
1435,20,18-25,No,Human Resources,18,3,Technical Degree,Male,Human Resources,1,4675,Upto 5k,8,Yes,21,3,3,
1436,52,46-55,No,Human Resources,10,2,Other,Female,Human Resources,4,14421,10k-15k,4,No,39,33,14,
1437,46,46-55,No,Human Resources,12,4,Marketing,Female,Manager,2,6593,5k-10k,8,Yes,37,3,5,
1438,46,46-55,No,Sales,29,1,Medical,Female,Sales Executive,2,16163,15k+,9,No,5,29,0,
1439,51,46-55,No,Research & Development,26,1,Marketing,Male,Research Director,4,10805,10k-15k,7,Yes,33,16,16,
1440,29,26-35,Yes,Sales,17,5,Marketing,Female,Sales Executive,1,8131,5k-10k,1,Yes,39,31,17,
1441,39,36-45,No,Sales,1,5,Other,Male,Sales Representative,1,19888,15k+,7,No,36,0,11,
1442,53,46-55,No,Research & Development,8,3,Life Sciences,Female,Laboratory Technician,1,14933,10k-15k,7,Yes,20,12,4,
1443,19,18-25,No,Human Resources,26,5,Life Sciences,Male,Manager,2,4982,Upto 5k,8,Yes,36,7,9,
1444,38,36-45,No,Sales,14,1,Human Resources,Male,Manager,3,12454,10k-15k,8,Yes,32,7,1,
1445,21,18-25,No,Research & Development,15,2,Technical Degree,Male,Healthcare Representative,3,5444,5k-10k,8,No,13,19,12,
1446,23,18-25,No,Sales,20,4,Human Resources,Male,Sales Representative,2,8111,5k-10k,5,Yes,39,3,0,
1447,52,46-55,Yes,Human Resources,21,3,Technical Degree,Male,Manager,1,11543,10k-15k,5,No,24,15,18,
1448,29,26-35,No,Research & Development,4,1,Technical Degree,Female,Research Director,2,12700,10k-15k,6,Yes,8,22,7,
1449,29,26-35,No,Research & Development,18,5,Technical Degree,Female,Manufacturing Director,4,15972,15k+,0,No,15,1,5,
1450,42,36-45,Yes,Human Resources,23,4,Life Sciences,Male,Human Resources,1,9352,5k-10k,9,No,20,16,6,
